product_group,automated_status,month_of_send,year_of_send,automated_projects,delivery_label,campaign_code,number_of_sends,delivery_channel,automated_sends,manual_sends,total_broadcast_sends
product 4,Automated,1,2021,Campaign_515,Campaign_515_TZ97,DL69,10,Email,1,0,10
product 3,Automated,4,2021,Campaign_518,Campaign_518_YU47,MK83,10,Email,1,0,10
product 5,Automated,8,2021,Campaign Z,Campaign Z_PX69,LX35,10,Email,1,0,10
product 5,Automated,8,2021,Campaign Y,Campaign Y_YY14,DE84,10,Email,1,0,10
product 3,Automated,9,2021,Campaign AO,Campaign AO_QS74,FV50,10,Mobile (SMS),1,0,10
product 1,Automated,4,2021,Campaign H,Campaign H_MN80,CF59,10,Android channel,1,0,10
product 1,Automated,8,2021,Campaign H,Campaign H_SS41,VC95,10,iOS channel,1,0,10
product 3,Automated,7,2021,Campaign AO,Campaign AO_BO94,NF32,10,Mobile (SMS),1,0,10
product 5,Automated,5,2021,Campaign X,Campaign X_CM86,GK24,10,Email,1,0,10
product 5,Automated,2,2021,Campaign A,Campaign A_AD15,CM46,10,Email,1,0,10
product 5,Automated,8,2021,Campaign Y,Campaign Y_TD35,ZT69,10,Email,1,0,10
product 5,Automated,5,2021,Campaign BB,Campaign BB_ZD55,SD33,9,Email,1,0,9
product 1,Automated,5,2021,Campaign H,Campaign H_WQ96,SX50,9,iOS channel,1,0,9
product 3,Automated,1,2021,Campaign_415,Campaign_415_LV54,YM96,9,Email,1,0,9
product 3,Automated,7,2021,Campaign BG,Campaign BG_XP46,MQ21,9,Web Message,1,0,9
product 2,Automated,2,2021,Campaign D,Campaign D_HG53,RP34,9,Email,1,0,9
product 5,Automated,9,2021,Campaign Y,Campaign Y_OI86,NO44,9,Mobile (SMS),1,0,9
product 1,Automated,2,2021,Campaign D,Campaign D_JF38,OQ73,9,Email,1,0,9
product 1,Automated,6,2021,Campaign_792,Campaign_792_ID30,YQ23,9,iOS channel,1,0,9
product 1,Automated,5,2021,Campaign L,Campaign L_OY37,NR91,9,Mobile (SMS),1,0,9
product 5,Automated,5,2021,Campaign BB,Campaign BB_BF28,GS71,9,Email,1,0,9
product 1,Automated,3,2021,Campaign_326,Campaign_326_RX46,KX98,9,Android channel,1,0,9
product 2,Automated,2,2021,Campaign D,Campaign D_OK34,ZF39,9,Email,1,0,9
product 3,Automated,5,2021,Campaign BD,Campaign BD_CW35,HW35,9,Web Message,1,0,9
product 5,Automated,2,2021,Campaign A,Campaign A_WX34,KA22,9,Email,1,0,9
product 5,Automated,9,2021,Campaign Y,Campaign Y_NT79,QW50,9,iOS channel,1,0,9
product 5,Automated,1,2021,Campaign X,Campaign X_YA14,PJ75,9,Mobile (SMS),1,0,9
product 5,Automated,3,2021,Campaign A,Campaign A_DV53,PK92,9,Email,1,0,9
product 1,Automated,5,2021,Campaign H,Campaign H_OW30,FS17,9,Android channel,1,0,9
product 5,Automated,1,2021,Campaign AY,Campaign AY_AV45,IK21,9,Web Message,1,0,9
product 5,Automated,8,2021,Campaign AY,Campaign AY_XL49,QK29,9,Web Message,1,0,9
product 5,Automated,3,2021,Campaign BB,Campaign BB_OF99,UI60,9,Email,1,0,9
product 3,Automated,2,2021,Campaign BD,Campaign BD_NY62,JR63,9,Web Message,1,0,9
product 1,Automated,2,2021,Campaign D,Campaign D_ZO87,DY20,9,Email,1,0,9
product 5,Automated,8,2021,Campaign BB,Campaign BB_YN63,MW82,9,Email,1,0,9
product 5,Automated,3,2021,Campaign A,Campaign A_AU77,LB22,9,Email,1,0,9
product 5,Automated,9,2021,Campaign X,Campaign X_SQ84,UA56,9,Email,1,0,9
product 1,Automated,6,2021,Campaign_876,Campaign_876_DL33,IV17,9,iOS channel,1,0,9
product 3,Automated,3,2021,Campaign X,Campaign X_FA86,SR77,8,Email,1,0,8
product 2,Automated,1,2021,Campaign N,Campaign N_ZX49,FP50,8,Android channel,1,0,8
product 4,Automated,8,2021,Campaign_830,Campaign_830_FR44,LR54,8,Email,1,0,8
product 5,Automated,4,2021,Campaign BB,Campaign BB_GG12,GS19,8,Email,1,0,8
product 3,Automated,1,2021,Campaign X,Campaign X_KM52,YI63,8,Email,1,0,8
product 1,Automated,2,2021,Campaign A,Campaign A_QM78,PD39,8,Email,1,0,8
product 2,Automated,2,2021,Campaign A,Campaign A_IK21,DP71,8,Email,1,0,8
product 1,Automated,2,2021,Campaign A,Campaign A_KX49,HM68,8,Email,1,0,8
product 2,Automated,2,2021,Campaign A,Campaign A_DP96,RI74,8,Email,1,0,8
product 5,Automated,7,2021,Campaign Z,Campaign Z_AH95,JH90,8,Email,1,0,8
product 1,Automated,2,2021,Campaign A,Campaign A_GS73,EB39,8,Email,1,0,8
product 3,Automated,2,2021,Campaign_408,Campaign_408_VW83,RW98,8,Email,1,0,8
product 2,Automated,2,2021,Campaign A,Campaign A_RC13,SU36,8,Email,1,0,8
product 1,Automated,2,2021,Campaign A,Campaign A_RP55,GH16,8,Email,1,0,8
product 1,Automated,2,2021,Campaign A,Campaign A_IS33,HF71,8,Email,1,0,8
product 5,Automated,3,2021,Campaign X,Campaign X_ZH49,MJ33,8,Mobile (SMS),1,0,8
product 5,Automated,7,2021,Campaign X,Campaign X_UG93,HN72,8,Email,1,0,8
product 4,Automated,7,2021,Campaign_319,Campaign_319_OZ37,WW12,8,Email,1,0,8
product 1,Automated,2,2021,Campaign A,Campaign A_ML64,HE29,8,Email,1,0,8
product 1,Automated,2,2021,Campaign A,Campaign A_VR16,CK75,8,Email,1,0,8
product 1,Automated,1,2021,Campaign N,Campaign N_XS98,MJ82,8,Android channel,1,0,8
product 2,Automated,2,2021,Campaign A,Campaign A_SH26,OF33,8,Email,1,0,8
product 1,Automated,2,2021,Campaign A,Campaign A_QD93,JI53,8,Email,1,0,8
product 1,Automated,1,2021,Campaign N,Campaign N_IP55,PC93,8,iOS channel,1,0,8
product 5,Automated,6,2021,Campaign_672,Campaign_672_DG62,XW19,8,Web Message,1,0,8
product 1,Automated,8,2021,Campaign K,Campaign K_BO46,XU29,8,Web Message,1,0,8
product 3,Automated,7,2021,Campaign AO,Campaign AO_HM90,NS17,8,Mobile (SMS),1,0,8
product 5,Automated,8,2021,Campaign X,Campaign X_TT21,LX69,8,Mobile (SMS),1,0,8
product 1,Automated,2,2021,Campaign A,Campaign A_MM84,IC74,8,Email,1,0,8
product 5,Automated,8,2021,Campaign BB,Campaign BB_SH75,LJ39,8,Email,1,0,8
product 5,Automated,1,2021,Campaign BB,Campaign BB_WP78,XV71,8,Email,1,0,8
product 1,Automated,8,2021,Campaign K,Campaign K_BM26,AV71,8,Web Message,1,0,8
product 1,Automated,3,2021,Campaign L,Campaign L_FP66,NB58,8,Mobile (SMS),1,0,8
product 1,Automated,8,2021,Campaign K,Campaign K_YE15,RO31,8,Web Message,1,0,8
product 2,Automated,1,2021,Campaign N,Campaign N_GB94,WC45,8,Email,1,0,8
product 5,Automated,9,2021,Campaign Y,Campaign Y_MF46,WB15,8,Mobile (SMS),1,0,8
product 2,Automated,2,2021,Campaign A,Campaign A_QF94,CZ10,8,Email,1,0,8
product 2,Automated,2,2021,Campaign A,Campaign A_RC67,FG57,8,Email,1,0,8
product 4,Automated,2,2021,Campaign_292,Campaign_292_QW74,AU48,8,Email,1,0,8
product 5,Automated,9,2021,Campaign AU,Campaign AU_TI34,CH62,8,Email,1,0,8
product 1,Automated,2,2021,Campaign A,Campaign A_GO79,NZ90,8,Email,1,0,8
product 1,Automated,2,2021,Campaign A,Campaign A_IG51,CY66,8,Email,1,0,8
product 1,Automated,1,2021,Campaign L,Campaign L_JA99,EQ84,8,Mobile (SMS),1,0,8
product 5,Automated,3,2021,Campaign X,Campaign X_WZ10,SC50,8,Mobile (SMS),1,0,8
product 5,Automated,6,2021,Campaign X,Campaign X_KM82,PA85,8,Email,1,0,8
product 1,Automated,2,2021,Campaign A,Campaign A_UX64,DD62,8,Email,1,0,8
product 4,Automated,4,2021,Campaign_446,Campaign_446_YT47,KL67,8,Email,1,0,8
product 2,Automated,1,2021,Campaign N,Campaign N_CA11,YD18,8,iOS channel,1,0,8
product 5,Automated,6,2021,Campaign Z,Campaign Z_PJ76,PJ68,8,Email,1,0,8
product 1,Automated,1,2021,Campaign N,Campaign N_UV33,JM82,8,Email,1,0,8
product 2,Automated,2,2021,Campaign A,Campaign A_XB46,BW29,8,Email,1,0,8
product 3,Automated,4,2021,Campaign BD,Campaign BD_ZK54,RL13,8,Web Message,1,0,8
product 3,Automated,5,2021,Campaign_509,Campaign_509_IE81,YY14,8,Email,1,0,8
product 1,Automated,2,2021,Campaign A,Campaign A_MW20,BJ76,8,Email,1,0,8
product 3,Automated,4,2021,Campaign BG,Campaign BG_QB32,VK51,8,Web Message,1,0,8
product 1,Automated,2,2021,Campaign A,Campaign A_AS55,LW85,8,Email,1,0,8
product 5,Automated,3,2021,Campaign BB,Campaign BB_KC63,RI49,8,Email,1,0,8
product 1,Automated,2,2021,Campaign H,Campaign H_DR24,VD96,7,iOS channel,1,0,7
product 1,Automated,3,2021,Campaign BR,Campaign BR_NN23,BG61,7,Email,1,0,7
product 5,Automated,1,2021,Campaign X,Campaign X_QQ81,VT95,7,Email,1,0,7
product 2,Automated,2,2021,Campaign A,Campaign A_OD61,VO86,7,Email,1,0,7
product 5,Automated,4,2021,Campaign BB,Campaign BB_JD18,OD84,7,Email,1,0,7
product 5,Automated,2,2021,Campaign Z,Campaign Z_RZ45,NW35,7,Email,1,0,7
product 1,Automated,7,2021,Campaign N,Campaign N_XD12,NK80,7,Web Message,1,0,7
product 1,Automated,2,2021,Campaign A,Campaign A_SD46,DU90,7,Email,1,0,7
product 5,Automated,9,2021,Campaign BB,Campaign BB_SS64,RZ32,7,Email,1,0,7
product 5,Automated,7,2021,Campaign BB,Campaign BB_WM43,UE85,7,Email,1,0,7
product 3,Automated,5,2021,Campaign_781,Campaign_781_EM63,CQ18,7,Email,1,0,7
product 1,Automated,1,2021,Campaign N,Campaign N_ON29,JO70,7,Web Message,1,0,7
product 4,Automated,6,2021,Campaign_980,Campaign_980_ZX91,XA41,7,Email,1,0,7
product 3,Automated,2,2021,Campaign BG,Campaign BG_MZ61,GY67,7,Web Message,1,0,7
product 5,Automated,3,2021,Campaign A,Campaign A_EM40,YJ38,7,Email,1,0,7
product 3,Automated,4,2021,Campaign_629,Campaign_629_VG43,QN65,7,Email,1,0,7
product 1,Automated,1,2021,Campaign N,Campaign N_DZ83,RW43,7,Web Message,1,0,7
product 2,Automated,2,2021,Campaign A,Campaign A_OH49,OS28,7,Email,1,0,7
product 3,Automated,9,2021,Campaign_461,Campaign_461_AA48,NG39,7,Email,1,0,7
product 5,Automated,9,2021,Campaign X,Campaign X_BL20,ZI42,7,Email,1,0,7
product 5,Automated,8,2021,Campaign BB,Campaign BB_PA91,KV81,7,Email,1,0,7
product 3,Automated,6,2021,Campaign_261,Campaign_261_SQ67,JY54,7,Email,1,0,7
product 3,Automated,2,2021,Campaign X,Campaign X_DC62,BY64,7,Email,1,0,7
product 1,Automated,8,2021,Campaign K,Campaign K_FP81,EP11,7,Web Message,1,0,7
product 5,Automated,5,2021,Campaign BB,Campaign BB_HG78,NM28,7,Email,1,0,7
product 2,Automated,2,2021,Campaign A,Campaign A_XD21,BP89,7,Email,1,0,7
product 5,Automated,9,2021,Campaign Z,Campaign Z_VC21,WW68,7,Email,1,0,7
product 5,Automated,3,2021,Campaign A,Campaign A_LP58,NV69,7,Email,1,0,7
product 4,Automated,3,2021,Campaign_302,Campaign_302_AD92,JE68,7,Email,1,0,7
product 1,Automated,7,2021,Campaign H,Campaign H_RP62,KG79,7,iOS channel,1,0,7
product 3,Automated,7,2021,Campaign_671,Campaign_671_HQ55,XQ14,7,Email,1,0,7
product 1,Automated,7,2021,Campaign N,Campaign N_XB13,US12,7,Web Message,1,0,7
product 2,Automated,5,2021,Campaign N,Campaign N_ZX35,GK90,6,Web Message,1,0,6
product 3,Automated,3,2021,Campaign X,Campaign X_XU30,BA45,6,Email,1,0,6
product 2,Automated,3,2021,Campaign A,Campaign A_GC97,IA49,6,Email,1,0,6
product 5,Automated,4,2021,Campaign X,Campaign X_BX52,OV96,6,Mobile (SMS),1,0,6
product 1,Automated,8,2021,Campaign_330,Campaign_330_ZK51,XH82,6,Web Message,1,0,6
product 5,Automated,9,2021,Campaign X,Campaign X_EI23,GS17,6,Email,1,0,6
product 1,Automated,4,2021,Campaign BR,Campaign BR_UR25,KI90,6,Email,1,0,6
product 1,Automated,8,2021,Campaign K,Campaign K_TR43,HY88,6,Web Message,1,0,6
product 4,Automated,2,2021,Campaign_525,Campaign_525_CL25,RQ73,6,Email,1,0,6
product 5,Automated,2,2021,Campaign X,Campaign X_RC78,UO90,6,Email,1,0,6
product 1,Automated,7,2021,Campaign L,Campaign L_SW37,TK78,6,Mobile (SMS),1,0,6
product 5,Automated,3,2021,Campaign_49,Campaign_49_KA40,FT50,6,Email,1,0,6
product 2,Automated,3,2021,Campaign A,Campaign A_DZ48,IA44,6,Email,1,0,6
product 1,Automated,3,2021,Campaign A,Campaign A_PY82,XZ74,6,Email,1,0,6
product 5,Automated,3,2021,Campaign BB,Campaign BB_VI83,PM10,6,Email,1,0,6
product 1,Automated,8,2021,Campaign K,Campaign K_ZK74,IB46,6,Web Message,1,0,6
product 3,Automated,4,2021,Campaign X,Campaign X_IO68,BP10,6,Email,1,0,6
product 3,Automated,5,2021,Campaign_724,Campaign_724_DW14,AX11,6,Email,1,0,6
product 1,Automated,9,2021,Campaign_226,Campaign_226_KW16,TC85,6,Web Message,1,0,6
product 5,Automated,4,2021,Campaign X,Campaign X_AE86,QM25,6,Email,1,0,6
product 1,Automated,2,2021,Campaign A,Campaign A_CP36,LB79,6,Email,1,0,6
product 2,Automated,1,2021,Campaign A,Campaign A_NB44,FG24,6,Email,1,0,6
product 1,Automated,3,2021,Campaign A,Campaign A_TB62,CW98,6,Email,1,0,6
product 1,Automated,2,2021,Campaign L,Campaign L_VW59,QZ93,6,Mobile (SMS),1,0,6
product 3,Automated,7,2021,Campaign_516,Campaign_516_VG69,NQ30,6,Email,1,0,6
product 3,Automated,4,2021,Campaign X,Campaign X_IR24,XV27,6,Email,1,0,6
product 5,Automated,7,2021,Campaign BB,Campaign BB_DY83,FG88,6,Email,1,0,6
product 5,Automated,9,2021,Campaign X,Campaign X_JJ81,OE78,6,Email,1,0,6
product 1,Automated,3,2021,Campaign A,Campaign A_TC87,PJ91,6,Email,1,0,6
product 1,Automated,3,2021,Campaign A,Campaign A_UF58,YC62,6,Email,1,0,6
product 3,Automated,8,2021,Campaign_926,Campaign_926_TN98,WE62,6,Email,1,0,6
product 5,Automated,2,2021,Campaign X,Campaign X_NC85,VM72,6,Email,1,0,6
product 2,Automated,3,2021,Campaign_345,Campaign_345_WS78,JK28,6,iOS channel,1,0,6
product 5,Automated,1,2021,Campaign BB,Campaign BB_SQ44,FI41,6,Email,1,0,6
product 3,Automated,3,2021,Campaign X,Campaign X_SU12,KP34,6,Email,1,0,6
product 5,Automated,8,2021,Campaign X,Campaign X_YR47,JJ76,6,Email,1,0,6
product 5,Automated,5,2021,Campaign_11,Campaign_11_QB87,GI96,6,Web Message,1,0,6
product 3,Automated,4,2021,Campaign X,Campaign X_BQ55,FV25,6,Email,1,0,6
product 1,Automated,3,2021,Campaign A,Campaign A_ZJ59,FD10,6,Email,1,0,6
product 3,Automated,1,2021,Campaign BH,Campaign BH_UH55,PQ90,6,Web Message,1,0,6
product 2,Automated,3,2021,Campaign A,Campaign A_LI57,KP22,6,Email,1,0,6
product 3,Automated,8,2021,Campaign AO,Campaign AO_DA38,UG81,6,Mobile (SMS),1,0,6
product 2,Automated,5,2021,Campaign N,Campaign N_PJ15,EF50,6,Web Message,1,0,6
product 2,Automated,3,2021,Campaign_914,Campaign_914_JQ83,OK83,6,iOS channel,1,0,6
product 1,Automated,2,2021,Campaign BR,Campaign BR_XR86,LW64,6,Email,1,0,6
product 5,Automated,1,2021,Campaign AY,Campaign AY_RO85,GH58,6,Web Message,1,0,6
product 1,Automated,2,2021,Campaign A,Campaign A_EN86,HM77,6,Email,1,0,6
product 1,Automated,4,2021,Campaign Y,Campaign Y_BK65,ML45,5,Email,1,0,5
product 1,Automated,3,2021,Campaign H,Campaign H_ZN14,NJ38,5,iOS channel,1,0,5
product 1,Automated,3,2021,Campaign A,Campaign A_IX69,EW91,5,Email,1,0,5
product 1,Automated,4,2021,Campaign J,Campaign J_WN10,XU51,5,Email,1,0,5
product 1,Automated,7,2021,Campaign M,Campaign M_VD71,WC68,5,Email,1,0,5
product 2,Automated,7,2021,Campaign M,Campaign M_KD13,GU98,5,Email,1,0,5
product 4,Automated,6,2021,Campaign_368,Campaign_368_SK58,ZE46,5,Email,1,0,5
product 1,Automated,7,2021,Campaign J,Campaign J_LV87,IG63,5,Email,1,0,5
product 1,Automated,7,2021,Campaign J,Campaign J_UL53,EV87,5,Email,1,0,5
product 2,Automated,6,2021,Campaign_707,Campaign_707_QX37,JZ12,5,iOS channel,1,0,5
product 5,Automated,4,2021,Campaign_40,Campaign_40_RD91,MY33,5,Email,1,0,5
product 1,Automated,6,2021,Campaign_435,Campaign_435_XQ95,CJ56,5,Android channel,1,0,5
product 1,Automated,4,2021,Campaign J,Campaign J_RD81,KF31,5,Email,1,0,5
product 5,Automated,4,2021,Campaign BB,Campaign BB_ZV10,SJ13,5,Email,1,0,5
product 1,Automated,6,2021,Campaign H,Campaign H_XP12,TY83,5,iOS channel,1,0,5
product 1,Automated,4,2021,Campaign J,Campaign J_HZ48,CM46,5,Email,1,0,5
product 1,Automated,4,2021,Campaign H,Campaign H_RF94,TT16,5,iOS channel,1,0,5
product 1,Automated,7,2021,Campaign M,Campaign M_DC12,RX50,5,Email,1,0,5
product 1,Automated,3,2021,Campaign H,Campaign H_DU94,AN11,5,Android channel,1,0,5
product 5,Automated,5,2021,Campaign BB,Campaign BB_PE59,XL53,5,Mobile (SMS),1,0,5
product 1,Automated,7,2021,Campaign J,Campaign J_HK31,CI21,5,Email,1,0,5
product 1,Automated,7,2021,Campaign H,Campaign H_NQ77,ID63,5,Android channel,1,0,5
product 1,Automated,4,2021,Campaign J,Campaign J_JE66,HI32,5,Email,1,0,5
product 1,Automated,7,2021,Campaign L,Campaign L_YT14,YM54,5,Email,1,0,5
product 1,Automated,1,2021,Campaign L,Campaign L_YR12,HB75,5,Email,1,0,5
product 1,Automated,4,2021,Campaign BR,Campaign BR_WK24,DC52,5,iOS channel,1,0,5
product 2,Automated,8,2021,Campaign K,Campaign K_BH92,VI12,5,Web Message,1,0,5
product 1,Automated,4,2021,Campaign J,Campaign J_GI95,FO79,5,Email,1,0,5
product 5,Automated,9,2021,Campaign BB,Campaign BB_OJ24,QW81,5,Email,1,0,5
product 2,Automated,8,2021,Campaign K,Campaign K_IN67,AH54,5,Web Message,1,0,5
product 5,Automated,7,2021,Campaign BB,Campaign BB_PI19,GA95,5,Email,1,0,5
product 5,Automated,2,2021,Campaign A,Campaign A_RJ55,MM53,5,Email,1,0,5
product 5,Automated,3,2021,Campaign BB,Campaign BB_JM79,ZJ92,5,Mobile (SMS),1,0,5
product 2,Automated,5,2021,Campaign N,Campaign N_BA37,XE62,5,Web Message,1,0,5
product 2,Automated,7,2021,Campaign M,Campaign M_AW53,ZK75,5,Email,1,0,5
product 1,Automated,7,2021,Campaign M,Campaign M_NI76,VV87,5,Email,1,0,5
product 1,Automated,7,2021,Campaign BR,Campaign BR_UQ83,AT54,5,iOS channel,1,0,5
product 1,Automated,1,2021,Campaign BV,Campaign BV_ML83,VC80,5,Email,1,0,5
product 5,Automated,3,2021,Campaign_696,Campaign_696_WF60,TQ33,5,Email,1,0,5
product 1,Automated,4,2021,Campaign BR,Campaign BR_SG71,YD75,5,Android channel,1,0,5
product 5,Automated,6,2021,Campaign_727,Campaign_727_JL59,WO63,5,Email,1,0,5
product 3,Automated,9,2021,Campaign_44,Campaign_44_QZ52,IV88,5,Email,1,0,5
product 1,Automated,4,2021,Campaign J,Campaign J_IJ75,CI92,5,Email,1,0,5
product 2,Automated,2,2021,Campaign_860,Campaign_860_CD81,XL87,5,iOS channel,1,0,5
product 5,Automated,4,2021,Campaign_843,Campaign_843_ZV47,EY93,5,Email,1,0,5
product 2,Automated,8,2021,Campaign K,Campaign K_XN32,NF31,5,Web Message,1,0,5
product 1,Automated,5,2021,Campaign BR,Campaign BR_HD93,VX46,5,Email,1,0,5
product 1,Automated,3,2021,Campaign BL,Campaign BL_GJ13,KR90,5,Email,1,0,5
product 2,Automated,7,2021,Campaign M,Campaign M_VR91,KV54,5,Email,1,0,5
product 2,Automated,8,2021,Campaign K,Campaign K_QA60,GB97,5,Web Message,1,0,5
product 1,Automated,7,2021,Campaign BR,Campaign BR_VB28,MH99,5,iOS channel,1,0,5
product 1,Automated,7,2021,Campaign Y,Campaign Y_BY59,DT20,5,Email,1,0,5
product 5,Automated,5,2021,Campaign BB,Campaign BB_AV50,SD93,5,Mobile (SMS),1,0,5
product 1,Automated,3,2021,Campaign A,Campaign A_SB82,TW19,5,Email,1,0,5
product 1,Automated,3,2021,Campaign A,Campaign A_BF77,AY19,5,Email,1,0,5
product 2,Automated,6,2021,Campaign_94,Campaign_94_CX85,LK28,5,Android channel,1,0,5
product 2,Automated,5,2021,Campaign N,Campaign N_OR57,HH28,5,Web Message,1,0,5
product 1,Automated,7,2021,Campaign M,Campaign M_IO21,ZN43,5,Email,1,0,5
product 1,Automated,7,2021,Campaign J,Campaign J_CD61,FY60,5,Email,1,0,5
product 5,Automated,8,2021,Campaign BB,Campaign BB_BE97,QL61,5,Mobile (SMS),1,0,5
product 5,Automated,2,2021,Campaign AU,Campaign AU_LA79,EZ16,5,Email,1,0,5
product 1,Automated,3,2021,Campaign A,Campaign A_HE45,MI48,5,Email,1,0,5
product 1,Automated,7,2021,Campaign BR,Campaign BR_PC70,KF76,5,iOS channel,1,0,5
product 1,Automated,7,2021,Campaign J,Campaign J_WE57,QN68,5,Email,1,0,5
product 2,Automated,8,2021,Campaign K,Campaign K_GB60,KR97,5,Web Message,1,0,5
product 3,Automated,2,2021,Campaign AO,Campaign AO_VP93,FM93,5,Mobile (SMS),1,0,5
product 5,Automated,8,2021,Campaign AU,Campaign AU_WZ69,WO28,5,Email,1,0,5
product 1,Automated,7,2021,Campaign M,Campaign M_TK64,TL92,5,Email,1,0,5
product 5,Automated,2,2021,Campaign A,Campaign A_OJ59,MK28,5,Email,1,0,5
product 2,Automated,5,2021,Campaign N,Campaign N_HD80,RK22,5,Web Message,1,0,5
product 1,Automated,4,2021,Campaign H,Campaign H_SI11,IR22,5,Android channel,1,0,5
product 1,Automated,4,2021,Campaign BR,Campaign BR_QC74,IO86,5,iOS channel,1,0,5
product 2,Automated,8,2021,Campaign K,Campaign K_BW74,HK75,5,Web Message,1,0,5
product 1,Automated,7,2021,Campaign BR,Campaign BR_OF14,ED74,5,Email,1,0,5
product 5,Automated,8,2021,Campaign X,Campaign X_WP50,GH89,5,Email,1,0,5
product 3,Automated,9,2021,Campaign BD,Campaign BD_XQ47,QE97,5,Web Message,1,0,5
product 1,Automated,2,2021,Campaign_242,Campaign_242_VF38,GM19,5,Web Message,1,0,5
product 5,Automated,8,2021,Campaign BC,Campaign BC_SP59,YI76,5,Email,1,0,5
product 1,Automated,4,2021,Campaign J,Campaign J_JA67,UB34,5,Email,1,0,5
product 5,Automated,3,2021,Campaign_471,Campaign_471_LX20,FJ33,5,Email,1,0,5
product 3,Automated,4,2021,Campaign_300,Campaign_300_XT37,RY92,5,Email,1,0,5
product 2,Automated,5,2021,Campaign N,Campaign N_ER79,OW26,5,Web Message,1,0,5
product 5,Automated,4,2021,Campaign_715,Campaign_715_RV43,PT40,5,Email,1,0,5
product 5,Automated,3,2021,Campaign_610,Campaign_610_LZ41,XZ42,5,Email,1,0,5
product 1,Automated,7,2021,Campaign J,Campaign J_MU65,EC30,5,Email,1,0,5
product 1,Automated,6,2021,Campaign H,Campaign H_JS94,UD28,5,Android channel,1,0,5
product 5,Automated,2,2021,Campaign_488,Campaign_488_XE58,HG43,5,Email,1,0,5
product 5,Automated,4,2021,Campaign X,Campaign X_AZ32,ID59,5,Mobile (SMS),1,0,5
product 1,Automated,8,2021,Campaign L,Campaign L_TZ65,YT86,5,Mobile (SMS),1,0,5
product 2,Automated,3,2021,Campaign A,Campaign A_UX53,KJ77,5,Email,1,0,5
product 5,Automated,6,2021,Campaign_149,Campaign_149_UB77,JR17,5,Email,1,0,5
product 2,Automated,2,2021,Campaign A,Campaign A_FF30,VP11,5,Email,1,0,5
product 1,Automated,7,2021,Campaign L,Campaign L_MH76,HN58,5,Email,1,0,5
product 5,Automated,5,2021,Campaign_931,Campaign_931_KS91,PD64,5,Email,1,0,5
product 1,Automated,7,2021,Campaign J,Campaign J_KP13,GW19,5,Email,1,0,5
product 1,Automated,7,2021,Campaign Y,Campaign Y_XI20,AX33,5,Email,1,0,5
product 5,Automated,2,2021,Campaign_262,Campaign_262_CH46,HN66,5,Web Message,1,0,5
product 5,Automated,7,2021,Campaign BB,Campaign BB_UQ59,EO12,5,Email,1,0,5
product 1,Automated,7,2021,Campaign J,Campaign J_DJ32,XN34,5,Email,1,0,5
product 2,Automated,2,2021,Campaign A,Campaign A_QG69,TE65,5,Email,1,0,5
product 4,Automated,8,2021,Campaign_528,Campaign_528_BJ85,UH94,5,Email,1,0,5
product 1,Automated,4,2021,Campaign J,Campaign J_MC15,AG78,5,Email,1,0,5
product 1,Automated,4,2021,Campaign Y,Campaign Y_NI71,PZ88,5,Email,1,0,5
